股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌额,换手率,涨跌幅
601689,2026-05-19,165.82455582,164.89829102,167.00554344,162.11949662,45866059.0,3254797484.01,2.95,-0.49,2.6393,-0.294
601689,2026-05-20,162.69841212,162.5594724,165.29195356,159.03966616,43549281.0,3047391017.61,3.79,-2.34,2.5059,-1.4183
601689,2026-05-21,163.9488696,168.14021782,172.93363816,161.88793042,81227831.0,5916298555.35,6.79,5.58,4.6741,3.433
601689,2026-05-22,167.86044,167.97700975,169.18933515,164.130208,52146624.0,3735908668.66,3.01,-0.16,3.0007,-0.0971
601689,2026-05-25,170.191835,167.60398655,170.4249745,165.995324,43360045.0,3120765889.02,2.64,-0.37,2.4951,-0.2221
601698,2026-03-16,35.7652926,34.57311618,35.82591174,33.99723435,59452515.0,2036276127.63,5.08,-1.43,1.4074,-3.9843
601698,2026-03-17,35.1591012,33.31021743,35.27023629,33.30011424,44400012.0,1498536400.64,5.7,-1.26,1.051,-3.6528
601698,2026-03-18,33.37083657,34.51249704,34.54280661,33.19908234,52743366.0,1773777122.97,4.03,1.2,1.2485,3.6093
601698,2026-03-19,33.86589288,34.34074281,34.8560055,33.61331313,39629124.0,1343452380.9,3.6,-0.17,0.9381,-0.4977
601698,2026-03-20,34.5529098,33.25970148,34.62363213,33.18897915,37255793.0,1242435647.28,4.18,-1.08,0.8819,-3.148
601698,2026-03-23,32.330208,31.61288151,32.95660578,31.4209209,53106597.0,1692069289.69,4.62,-1.65,1.2571,-4.9514
601698,2026-03-24,32.18876334,31.88566764,32.37062076,31.04710287,37883393.0,1188456633.71,4.19,0.27,0.8968,0.8629
601698,2026-03-25,32.27969205,32.28979524,32.72423241,32.15845377,32096149.0,1030318274.82,1.77,0.4,0.7598,1.2674
601698,2026-03-26,32.82526431,32.40093033,32.92629621,32.0271123,42514742.0,1365703258.14,2.78,0.11,1.0064,0.3442
601698,2026-03-27,31.64319108,32.1281442,32.38072395,31.45123047,30766701.0,970790112.55,2.87,-0.27,0.7283,-0.8419
601698,2026-03-30,31.71391341,33.11825682,33.16877277,31.68360384,47875635.0,1550905280.11,4.62,0.99,1.1333,3.0818
601698,2026-03-31,33.15866958,33.340527,34.61352894,32.9363994,66974370.0,2248308807.53,5.06,0.22,1.5854,0.6711
601698,2026-04-01,33.92651202,32.96670897,34.06795668,32.61309732,46829986.0,1535640255.67,4.36,-0.37,1.1086,-1.1212
601698,2026-04-02,32.86567707,32.26958886,33.22939191,32.04731868,30441833.0,979289766.58,3.59,-0.7,0.7206,-2.1146
601698,2026-04-03,32.72423241,31.88566764,32.9363994,31.83515169,29161338.0,932066629.36,3.41,-0.38,0.6903,-1.1897
601698,2026-04-07,31.86546126,31.4209209,32.1281442,31.30978581,25693971.0,802994541.01,2.57,-0.46,0.6082,-1.4575
601698,2026-04-08,31.96649316,33.33042381,33.33042381,31.96649316,48883477.0,1583778267.74,4.34,1.91,1.1572,6.0772
601698,2026-04-09,32.8353675,32.88588345,33.26980467,32.35041438,33327190.0,1082342159.36,2.76,-0.44,0.7889,-1.3337
601698,2026-04-10,33.11825682,32.94650259,33.58300356,32.9363994,31646161.0,1040543321.86,1.97,0.06,0.7491,0.1843
601698,2026-04-13,32.78485155,33.04753449,33.42135252,32.55247818,31071552.0,1016394980.7,2.64,0.1,0.7355,0.3067
601698,2026-04-14,33.2394951,34.2498141,34.2498141,32.96670897,58923545.0,1963942462.33,3.88,1.2,1.3948,3.638
601698,2026-04-15,34.47208428,34.32053643,35.61374475,34.07805987,79618168.0,2751640860.31,4.48,0.07,1.8847,0.2065
601698,2026-04-16,34.05785349,34.2498141,34.60342575,33.89620245,45844776.0,1551568815.49,2.06,-0.07,1.0852,-0.2061
601698,2026-04-17,34.2498141,34.33063962,34.38115557,33.83558331,35501128.0,1199484575.92,1.59,0.08,0.8404,0.236
601698,2026-04-20,34.34074281,37.76572422,37.76572422,34.2498141,126584119.0,4582733040.0,10.24,3.44,2.9965,10.0059
601698,2026-04-21,39.00841659,38.56387623,39.56409204,37.9879944,172535359.0,6618646171.04,4.17,0.8,4.0843,2.1134
601698,2026-04-22,37.381803,38.09912949,38.74573365,37.37169981,103506297.0,3881334101.21,3.56,-0.46,2.4502,-1.2051
601698,2026-04-23,38.0890263,38.5941858,39.9076005,37.69500189,143703107.0,5530430881.65,5.81,0.5,3.4018,1.2994
601698,2026-04-24,38.5941858,36.46241271,38.5941858,36.07849149,93282973.0,3391759036.92,6.52,-2.13,2.2082,-5.5236
601698,2026-04-27,36.0683883,37.22015196,37.96778802,35.69457027,78697771.0,2848943710.22,6.23,0.76,1.8629,2.0781
601698,2026-04-28,36.95746902,35.47230009,36.95746902,35.40157776,53761375.0,1925944095.85,4.18,-1.75,1.2726,-4.696
601698,2026-04-29,35.31064905,35.97745959,36.20983296,35.17930758,38351751.0,1362957687.97,2.91,0.51,0.9079,1.4241
601698,2026-04-30,35.55312561,37.04839773,37.35149343,35.45209371,68198094.0,2479317919.59,5.28,1.07,1.6144,2.9767
601698,2026-05-06,37.04839773,38.22036777,38.55377304,36.98777859,79235335.0,2993170136.21,4.23,1.17,1.8757,3.1633
601698,2026-05-07,38.2910901,38.22036777,38.38201881,37.71520827,70949064.0,2673321682.87,1.74,0.0,1.6795,0.0
601698,2026-05-08,37.9879944,40.2106962,41.30184072,37.76572422,138843160.0,5416600852.58,9.25,1.99,3.2867,5.2075
601698,2026-05-11,40.5137919,40.22079939,41.423079,39.79646541,113213783.0,4527429580.51,4.05,0.01,2.68,0.0251
601698,2026-05-12,40.0086324,38.65480494,40.1096643,38.50325709,81811367.0,3164899470.3,3.99,-1.57,1.9366,-3.8935
601698,2026-05-13,38.63459856,38.78614641,39.03872616,38.14964544,58431299.0,2235265975.05,2.3,0.13,1.3832,0.3398
601698,2026-05-14,38.7962496,36.0683883,38.84676555,36.0683883,80644498.0,2966376275.16,7.16,-2.72,1.909,-7.007
601698,2026-05-15,36.04818192,35.45209371,36.43210314,34.86610869,64603431.0,2276279137.18,4.34,-0.62,1.5293,-1.7087
601698,2026-05-18,35.361165,35.83601493,36.65437332,35.18941077,44319867.0,1581512462.63,4.13,0.38,1.0491,1.0829
601698,2026-05-19,35.361165,34.67414808,35.361165,33.99723435,60894571.0,2081578817.89,3.81,-1.16,1.4415,-3.2422
601698,2026-05-20,34.22960772,34.33063962,34.68425127,34.0477503,35043185.0,1188982215.09,1.84,-0.34,0.8295,-0.9907
601698,2026-05-21,34.5529098,33.45166209,34.96714059,33.340527,45269558.0,1536135577.63,4.74,-0.88,1.0716,-2.5603
601698,2026-05-22,33.49207485,33.71434503,33.8456865,33.1384632,27109485.0,901126927.57,2.11,0.26,0.6417,0.7853
601698,2026-05-25,34.33063962,33.7446546,34.63373532,33.1384632,39763164.0,1330290583.64,4.44,0.03,0.9413,0.0899
601728,2026-03-16,7.49010438,7.40526501,7.58706366,7.40526501,237020804.0,1464195460.77,2.43,-0.08,0.3053,-1.1327
601728,2026-03-17,7.41738492,7.3931451,7.46586456,7.38102519,130307441.0,798160185.25,1.15,-0.01,0.1679,-0.1637
601728,2026-03-18,7.3931451,7.35678537,7.42950483,7.33254555,123977594.0,753839014.58,1.31,-0.04,0.1597,-0.4918
601728,2026-03-19,7.33254555,7.40526501,7.44162474,7.29618582,174164045.0,1063966486.1,1.98,0.05,0.2244,0.659
601728,2026-03-20,7.3931451,7.19922654,7.41738492,7.18710663,215269840.0,1289010453.5,3.11,-0.21,0.2773,-2.7823
601728,2026-03-23,7.12650708,7.01742789,7.1507469,6.98106816,241587168.0,1406207766.6,2.36,-0.18,0.3112,-2.5253
601728,2026-03-24,7.05378762,7.09014735,7.11438717,6.96894825,142757735.0,830936349.53,2.07,0.07,0.1839,1.0363
601728,2026-03-25,7.0295478,7.06590753,7.10226726,7.0295478,116484200.0,678976922.0,1.03,-0.02,0.1501,-0.3419
601728,2026-03-26,7.06590753,6.94470843,7.09014735,6.93258852,135506400.0,783131431.0,2.23,-0.12,0.1746,-1.7153
601728,2026-03-27,6.9083487,6.9083487,6.94470843,6.88410888,109048392.0,621552498.48,0.87,-0.04,0.1405,-0.5236
601728,2026-03-30,6.87198897,6.85986906,6.89622879,6.77502969,148019396.0,834827320.95,1.75,-0.05,0.1907,-0.7018
601728,2026-03-31,6.85986906,6.87198897,6.95682834,6.85986906,110585500.0,629912326.0,1.41,0.01,0.1425,0.1767
601728,2026-04-01,6.92046861,6.89622879,6.93258852,6.87198897,84789262.0,482916676.78,0.88,0.02,0.1092,0.3527
601728,2026-04-02,6.89622879,6.88410888,6.9083487,6.82350933,91232809.0,516634494.83,1.23,-0.01,0.1175,-0.1757
601728,2026-04-03,6.87198897,6.9083487,6.92046861,6.83562924,84277767.0,478327771.33,1.23,0.02,0.1086,0.3521
601728,2026-04-07,6.9083487,6.96894825,6.99318807,6.88410888,85253407.0,488436425.9,1.58,0.06,0.1098,0.8772
601728,2026-04-08,7.00530798,7.01742789,7.0295478,6.94470843,115125684.0,663819221.72,1.22,0.05,0.1483,0.6957
601728,2026-04-09,6.99318807,6.95682834,7.00530798,6.92046861,95772274.0,548814773.08,1.21,-0.06,0.1234,-0.8636
601728,2026-04-10,6.96894825,7.01742789,7.06590753,6.95682834,133524122.0,773434152.22,1.57,0.06,0.172,0.8711
601728,2026-04-13,7.00530798,7.0295478,7.05378762,6.95682834,92668599.0,534815532.08,1.38,0.01,0.1194,0.1727
601728,2026-04-14,7.0295478,7.01742789,7.04166771,6.98106816,70589693.0,408201574.47,0.86,-0.01,0.0909,-0.1724
601728,2026-04-15,7.01742789,7.06590753,7.09014735,6.99318807,98849905.0,576202417.24,1.38,0.05,0.1273,0.6908
601728,2026-04-16,7.06590753,7.09014735,7.10226726,7.0295478,115679698.0,674773786.57,1.03,0.02,0.149,0.3431
601728,2026-04-17,7.09014735,7.11438717,7.16286681,7.07802744,110576418.0,649879642.5,1.2,0.02,0.1424,0.3419
601728,2026-04-20,7.12650708,7.07802744,7.1507469,7.07802744,110493726.0,648523152.14,1.02,-0.04,0.1423,-0.5111
601728,2026-04-21,7.07802744,7.271946,7.28406591,7.07802744,181620776.0,1079199348.57,2.91,0.19,0.234,2.7397
601728,2026-04-22,7.23558627,7.18710663,7.24770618,7.17498672,101616019.0,604031603.17,1.0,-0.08,0.1309,-1.1667
601728,2026-04-23,7.18710663,7.22346636,7.28406591,7.17498672,127636817.0,763851321.44,1.52,0.04,0.1644,0.5059
601728,2026-04-24,7.09014735,7.16286681,7.19922654,6.98106816,142131577.0,832640176.54,3.02,-0.06,0.1831,-0.8389
601728,2026-04-27,7.1507469,7.25982609,7.271946,7.12650708,101141455.0,601712931.71,2.03,0.1,0.1303,1.3536
601728,2026-04-28,7.24770618,7.24770618,7.28406591,7.19922654,87920100.0,526073851.62,1.17,-0.01,0.1133,-0.1669
601728,2026-04-29,7.25982609,7.32042564,7.34466546,7.23558627,125440052.0,755967103.18,1.51,0.07,0.1616,1.0033
601728,2026-04-30,7.30830573,7.30830573,7.36890528,7.29618582,105580765.0,638724729.37,0.99,-0.01,0.136,-0.1656
601728,2026-05-06,7.30830573,7.21134645,7.33254555,7.17498672,142429380.0,848818910.49,2.16,-0.1,0.1835,-1.3267
601728,2026-05-07,7.21134645,7.25982609,7.271946,7.1507469,133788724.0,794525073.01,1.68,0.05,0.1723,0.6723
601728,2026-05-08,7.24770618,7.33254555,7.40526501,7.21134645,134386044.0,811612604.1,2.67,0.07,0.1731,1.0017
601728,2026-05-11,7.30830573,7.44162474,7.47798447,7.24770618,182010020.0,1108884205.64,3.14,0.11,0.2345,1.4876
601728,2026-05-12,7.41738492,7.41738492,7.50222429,7.40526501,130420935.0,802684544.12,1.3,-0.02,0.168,-0.3257
601728,2026-05-13,7.3931451,7.52646411,7.55070393,7.3931451,158567646.0,978601159.16,2.12,0.11,0.2043,1.4706
601728,2026-05-14,7.52646411,7.58706366,7.6355433,7.46586456,191896459.0,1199530233.32,2.25,0.06,0.2472,0.8052
601728,2026-05-15,7.58706366,7.67190303,7.78098222,7.57494375,257555567.0,1637373855.13,2.72,0.08,0.3318,1.1182
601728,2026-05-18,7.86582159,8.26577862,8.43545736,7.70826276,655375587.0,4372778813.07,9.48,0.59,0.8442,7.7409
601728,2026-05-19,8.18093925,8.62937592,8.95661349,8.09609988,819595682.0,5814081191.37,10.41,0.36,1.0558,4.3988
601728,2026-05-20,8.39909763,8.07186006,8.43545736,7.93854105,575686273.0,3851089974.63,5.76,-0.56,0.7416,-6.4607
601728,2026-05-21,7.9991406,7.69614285,8.05974015,7.62342339,426226184.0,2748844640.13,5.41,-0.38,0.5491,-4.6547
601728,2026-05-22,7.67190303,7.45374465,7.72038267,7.40526501,325841493.0,2018025036.57,4.09,-0.24,0.4197,-3.1496
601728,2026-05-25,7.45374465,7.42950483,7.46586456,7.29618582,233652931.0,1420513104.29,2.28,-0.02,0.301,-0.3252
601766,2026-03-16,9.4947876,9.39222045,9.5240925,9.3482631,159713890.0,1026401701.3,1.87,-0.01,0.6565,-0.1558
601766,2026-03-17,9.377568,9.3482631,9.45083025,9.33361065,128517421.0,823878177.16,1.25,-0.04,0.5283,-0.468
601766,2026-03-18,9.33361065,9.30430575,9.36291555,9.2017386,134726585.0,853171510.53,1.72,-0.04,0.5538,-0.4702
601766,2026-03-19,9.21639105,9.1431288,9.2603484,9.1138239,119673440.0,749796871.9,1.57,-0.16,0.4919,-1.7323
601766,2026-03-20,9.1431288,9.2603484,9.377568,9.06986655,192324561.0,1210885146.85,3.37,0.12,0.7906,1.2821
601766,2026-03-23,9.1138239,8.95264695,9.18708615,8.9379945,222558419.0,1369826941.56,2.69,-0.31,0.9148,-3.3228
601766,2026-03-24,9.04056165,9.09917145,9.1138239,8.98195185,130404055.0,806555057.31,1.47,0.15,0.536,1.6367
601766,2026-03-25,9.12847635,9.3189582,9.3482631,9.084519,157004369.0,990799379.63,2.9,0.22,0.6454,2.4155
601766,2026-03-26,9.30430575,9.2017386,9.33361065,9.15778125,101009470.0,638073650.95,1.89,-0.12,0.4152,-1.2579
601766,2026-03-27,9.12847635,9.21639105,9.2603484,9.09917145,111953543.0,703740845.3,1.75,0.01,0.4602,0.1592
601766,2026-03-30,8.98195185,8.9379945,9.04056165,8.8207749,264138763.0,1605650127.27,2.38,-0.28,1.0857,-3.0207
601766,2026-03-31,8.9379945,9.2896533,9.45083025,8.92334205,409689347.0,2596826600.29,5.9,0.35,1.684,3.9344
601766,2026-04-01,9.3482631,9.30430575,9.377568,9.1724337,206032562.0,1302087330.64,2.21,0.01,0.8469,0.1577
601766,2026-04-02,9.2896533,9.18708615,9.2896533,9.12847635,104148613.0,654232376.06,1.73,-0.12,0.4281,-1.2598
601766,2026-04-03,9.18708615,9.09917145,9.18708615,9.04056165,81465332.0,506052437.21,1.59,-0.09,0.3349,-0.9569
601766,2026-04-07,9.1138239,9.04056165,9.1431288,9.01125675,70003755.0,432917222.72,1.45,-0.06,0.2878,-0.6441
601766,2026-04-08,9.1431288,9.21639105,9.21639105,9.1138239,119924013.0,750235594.81,1.13,0.18,0.493,1.9449
601766,2026-04-09,9.15778125,9.0552141,9.1724337,9.0259092,103969777.0,643785659.62,1.59,-0.16,0.4274,-1.7488
601766,2026-04-10,9.09917145,9.21639105,9.27500085,9.084519,149138322.0,937486405.82,2.1,0.16,0.613,1.7799
601766,2026-04-13,9.18708615,9.12847635,9.18708615,9.1138239,78785090.0,491273265.45,0.79,-0.09,0.3238,-0.9539
601766,2026-04-14,9.1724337,9.1431288,9.18708615,9.0552141,90563970.0,562797680.63,1.44,0.01,0.3723,0.1605
601766,2026-04-15,9.15778125,9.06986655,9.1724337,9.0552141,90479920.0,562276371.33,1.28,-0.07,0.3719,-0.8013
601766,2026-04-16,9.06986655,9.06986655,9.09917145,9.0259092,92767860.0,573322717.26,0.81,0.0,0.3813,0.0
601766,2026-04-17,9.084519,9.01125675,9.084519,8.98195185,155396723.0,956298847.59,1.13,-0.06,0.6388,-0.6462
601766,2026-04-20,9.01125675,8.92334205,9.0259092,8.92334205,167369061.0,1023066812.09,1.14,-0.09,0.688,-0.9756
601766,2026-04-21,8.9379945,8.92334205,8.95264695,8.89403715,119418478.0,727032729.44,0.66,0.0,0.4909,0.0
601766,2026-04-22,8.9086896,8.8207749,8.92334205,8.80612245,199167241.0,1202312722.25,1.31,-0.1,0.8187,-1.1494
601766,2026-04-23,8.83542735,8.74751265,8.8500798,8.7035553,189723150.0,1135186970.9,1.66,-0.07,0.7799,-0.8306
601766,2026-04-24,8.7328602,8.65959795,8.7328602,8.6449455,124756455.0,738688967.5,1.01,-0.09,0.5128,-1.005
601766,2026-04-27,8.6449455,8.60098815,8.6742504,8.5863357,118328208.0,696355550.96,1.02,-0.06,0.4864,-0.6768
601766,2026-04-28,8.60098815,8.65959795,8.6742504,8.5863357,147764956.0,868817484.3,1.02,0.06,0.6074,0.6814
601766,2026-04-29,8.63029305,8.65959795,8.6742504,8.6156406,121431627.0,717478947.91,0.68,0.0,0.4991,0.0
601766,2026-04-30,8.8793847,8.74751265,9.06986655,8.7035553,468737381.0,2831507744.33,4.23,0.09,1.9268,1.0152
601766,2026-05-06,8.74751265,8.7035553,8.77681755,8.65959795,214075873.0,1270832446.62,1.34,-0.04,0.88,-0.5025
601766,2026-05-07,8.71820775,8.7035553,8.8207749,8.68890285,264853926.0,1578171321.1,1.52,0.0,1.0887,0.0
601766,2026-05-08,8.71820775,8.6156406,8.71820775,8.60098815,210388705.0,1240605903.4,1.35,-0.09,0.8648,-1.0101
601766,2026-05-11,8.63029305,8.7621651,8.77681755,8.60098815,314882531.0,1864138227.37,2.04,0.15,1.2943,1.7007
601766,2026-05-12,8.79147,8.8500798,9.084519,8.77681755,581322494.0,3526817451.95,3.51,0.09,2.3895,1.0033
601766,2026-05-13,8.8500798,8.89403715,8.9379945,8.79147,307077110.0,1858574042.36,1.66,0.04,1.2622,0.4967
601766,2026-05-14,8.8793847,8.8207749,8.9672994,8.79147,284480744.0,1723145581.6,1.98,-0.07,1.1694,-0.8237
601766,2026-05-15,8.80612245,8.74751265,8.8500798,8.7328602,231437146.0,1388297462.29,1.33,-0.07,0.9513,-0.8306
601766,2026-05-18,8.71820775,8.6156406,8.7328602,8.5863357,196162037.0,1155529011.4,1.68,-0.13,0.8063,-1.5075
601766,2026-05-19,8.6156406,8.65959795,8.71820775,8.5863357,197688341.0,1165862393.28,1.53,0.04,0.8126,0.5102
601766,2026-05-20,8.63029305,8.48376855,8.6449455,8.4691161,217885682.0,1265662433.84,2.03,-0.18,0.8956,-2.0305
601766,2026-05-21,8.48376855,8.39585385,8.5277259,8.39585385,237015869.0,1369849444.43,1.55,-0.09,0.9743,-1.0363
601766,2026-05-22,8.4105063,8.45446365,8.4691161,8.2932867,164793851.0,942538942.25,2.09,0.06,0.6774,0.6981
601766,2026-05-25,8.4691161,8.4398112,8.5277259,8.39585385,124217680.0,715949968.74,1.56,-0.01,0.5106,-0.1733
601788,2026-03-16,20.99964276,20.99964276,21.0517834,20.88232632,12712645.0,204358325.62,0.81,-0.03,0.3254,-0.124
601788,2026-03-17,21.02571308,21.1169592,21.41676788,20.99964276,26498875.0,431571503.92,1.99,0.12,0.6783,0.5587
601788,2026-03-18,21.09088888,21.06481856,21.1169592,20.93446696,13125178.0,211454257.78,0.86,-0.05,0.336,-0.2469
601788,2026-03-19,20.93446696,20.84322084,21.02571308,20.76500988,18465156.0,295871566.08,1.24,-0.22,0.4727,-1.052
601788,2026-03-20,20.89536148,20.60858796,20.9214318,20.5955528,14177027.0,225616503.91,1.56,-0.23,0.3629,-1.1257
601788,2026-03-23,20.34788476,19.77433772,20.38699024,19.65702128,27520847.0,423262798.15,3.54,-0.83,0.7045,-4.0481
601788,2026-03-24,20.0089706,19.98290028,20.10021672,19.70916192,15180846.0,232189561.56,1.98,0.21,0.3886,1.0547
601788,2026-03-25,20.0089706,20.19146284,20.29574412,19.96986512,15160150.0,234092121.39,1.63,0.21,0.3881,1.0437
601788,2026-03-26,20.16539252,19.80040804,20.204498,19.76130256,13016966.0,199320684.16,2.19,-0.39,0.3332,-1.9367
601788,2026-03-27,19.72219708,19.89165416,19.96986512,19.6830916,11479544.0,174851990.71,1.45,0.09,0.2938,0.4608
601788,2026-03-30,19.72219708,20.02200576,20.21753316,19.6830916,14008483.0,214331850.12,2.69,0.13,0.3586,0.6553
601788,2026-03-31,20.0089706,19.86558384,20.19146284,19.86558384,12133451.0,186434406.51,1.63,-0.16,0.3106,-0.7813
601788,2026-04-01,20.10021672,20.17842768,20.23056832,20.02200576,14214463.0,219531875.89,1.05,0.31,0.3638,1.5748
601788,2026-04-02,20.12628704,19.91772448,20.1393222,19.82647836,11848301.0,181556373.24,1.55,-0.26,0.3033,-1.292
601788,2026-04-03,19.9437948,19.70916192,20.02200576,19.70916192,10747388.0,163500608.88,1.57,-0.21,0.2751,-1.0471
601788,2026-04-07,19.6830916,19.7482674,19.80040804,19.60488064,8316363.0,125759043.47,0.99,0.04,0.2129,0.1984
601788,2026-04-08,20.04807608,20.32181444,20.3348496,19.98290028,23655079.0,366117816.37,1.78,0.57,0.6055,2.9043
601788,2026-04-09,20.19146284,19.96986512,20.19146284,19.9437948,12635810.0,194171238.22,1.22,-0.35,0.3234,-1.7319
601788,2026-04-10,20.15235736,20.4000254,20.84322084,20.1393222,35302807.0,556255433.09,3.52,0.43,0.9036,2.154
601788,2026-04-13,20.204498,20.4000254,20.530377,20.17842768,16629920.0,260058078.64,1.73,0.0,0.4257,0.0
601788,2026-04-14,20.4652012,20.45216604,20.51734184,20.25663864,14655019.0,229069014.6,1.28,0.05,0.3751,0.2556
601788,2026-04-15,20.530377,20.29574412,20.55644732,20.28270896,11886823.0,186060865.39,1.34,-0.16,0.3043,-0.7648
601788,2026-04-16,20.4000254,20.30877928,20.45216604,20.24360348,17701251.0,276075887.78,1.03,0.01,0.4531,0.0642
601788,2026-04-17,20.2696738,20.17842768,20.29574412,20.04807608,15484133.0,239445192.6,1.22,-0.13,0.3963,-0.6418
601788,2026-04-20,20.19146284,20.08718156,20.23056832,20.04807608,16916878.0,261310527.95,0.9,-0.09,0.433,-0.4522
601788,2026-04-21,20.08718156,19.93075964,20.11325188,19.90468932,17775374.0,272219798.91,1.04,-0.16,0.455,-0.7787
601788,2026-04-22,19.91772448,19.72219708,20.15235736,19.70916192,38361937.0,585044444.72,2.22,-0.21,0.982,-1.0464
601788,2026-04-23,19.7482674,19.44845872,19.76130256,19.4223884,30198373.0,453214248.38,1.72,-0.27,0.773,-1.388
601788,2026-04-24,19.38328292,19.21382584,19.4223884,19.17472036,19766829.0,291950464.23,1.27,-0.23,0.506,-1.2064
601788,2026-04-27,19.2920368,19.20079068,19.34417744,19.1616852,23008923.0,339529523.6,0.95,-0.01,0.589,-0.0678
601788,2026-04-28,19.21382584,19.226861,19.52666968,19.14865004,40145775.0,594201009.78,1.97,0.03,1.0276,0.1358
601788,2026-04-29,19.17472036,19.23989616,19.30507196,19.12257972,31421096.0,463355466.92,0.95,0.01,0.8043,0.0678
601788,2026-04-30,19.52666968,19.80040804,20.43913088,19.50059936,79397679.0,1210338243.39,4.88,0.56,2.0323,2.9133
601788,2026-05-06,19.8134432,19.99593544,20.04807608,19.7482674,43073208.0,658525777.25,1.51,0.2,1.1025,0.9875
601788,2026-05-07,20.1393222,19.98290028,20.19146284,19.83951352,28536657.0,436643977.63,1.76,-0.01,0.7305,-0.0652
601788,2026-05-08,19.98290028,20.0089706,20.204498,19.93075964,26544135.0,408131526.82,1.37,0.03,0.6795,0.1305
601788,2026-05-11,20.02200576,20.34788476,20.42609572,19.85254868,49343153.0,763379080.51,2.87,0.34,1.263,1.6938
601788,2026-05-12,20.23056832,20.36091992,20.47823636,20.15235736,40384886.0,629305399.26,1.6,0.01,1.0337,0.0641
601788,2026-05-13,20.2696738,20.25663864,20.36091992,20.03504092,28157228.0,435419911.38,1.6,-0.1,0.7207,-0.5122
601788,2026-05-14,20.204498,19.85254868,20.30877928,19.82647836,26954672.0,415205542.01,2.38,-0.4,0.69,-1.9949
601788,2026-05-15,19.82647836,19.4875642,19.86558384,19.31810712,33136452.0,497250987.95,2.76,-0.36,0.8482,-1.8385
601788,2026-05-18,19.4223884,19.31810712,19.57881032,19.18775552,26519066.0,394350137.71,2.01,-0.17,0.6788,-0.8696
601788,2026-05-19,19.30507196,19.55274,19.56577516,19.18775552,24725891.0,367639313.88,1.96,0.23,0.6329,1.2146
601788,2026-05-20,19.4223884,19.52666968,19.65702128,19.37024776,19387786.0,289844353.52,1.47,-0.03,0.4963,-0.1333
601788,2026-05-21,19.55274,19.18775552,20.0741464,19.14865004,56124840.0,848575458.16,4.74,-0.34,1.4366,-1.7356
601788,2026-05-22,19.226861,18.66634912,19.33114228,18.6402788,46440955.0,669724497.96,3.6,-0.52,1.1888,-2.7174
601788,2026-05-25,18.74456008,18.67938428,18.84884136,18.3795756,33134991.0,472726341.76,2.51,0.01,0.8482,0.0698
601800,2026-03-16,12.5467797,12.20526972,12.60617274,12.16072494,94316896.0,782174773.14,3.53,-0.42,0.8008,-3.2941
601800,2026-03-17,12.1755732,12.16072494,12.36860058,12.14587668,40474554.0,333606026.26,1.82,-0.04,0.3436,-0.365
601800,2026-03-18,12.14587668,12.0270906,12.19042146,11.93800104,41108786.0,332902073.6,2.08,-0.13,0.349,-1.0989
601800,2026-03-19,11.93800104,11.84891148,12.07163538,11.83406322,36748624.0,294862270.96,1.98,-0.18,0.312,-1.4815
601800,2026-03-20,11.84891148,11.78951844,11.92315278,11.75982192,26947892.0,214377706.8,1.38,-0.06,0.2288,-0.5013
601800,2026-03-23,11.70042888,11.40346368,11.70042888,11.31437412,44254069.0,342300142.91,3.27,-0.39,0.3757,-3.2746
601800,2026-03-24,11.49255324,11.5816428,11.5816428,11.3589189,28412911.0,219577079.27,1.95,0.18,0.2412,1.5625
601800,2026-03-25,11.59649106,11.6558841,11.7301254,11.52224976,24099222.0,188876577.92,1.79,0.07,0.2046,0.641
601800,2026-03-26,11.61133932,11.4331602,11.62618758,11.40346368,23344777.0,180831263.41,1.91,-0.22,0.1982,-1.9108
601800,2026-03-27,11.38861542,11.41831194,11.44800846,11.32922238,20007239.0,153610057.95,1.04,-0.01,0.1699,-0.1299
601800,2026-03-30,11.2846776,11.41831194,11.46285672,11.2104363,23547290.0,179548512.26,2.21,0.0,0.1999,0.0
601800,2026-03-31,11.22528456,11.29952586,11.37376716,11.2104363,31489518.0,239455983.44,1.43,-0.12,0.2673,-1.0403
601800,2026-04-01,11.44800846,11.34407064,11.49255324,11.29952586,21950600.0,167720627.0,1.71,0.04,0.1864,0.3942
601800,2026-04-02,11.31437412,11.24013282,11.3589189,11.2104363,19202123.0,145545486.88,1.31,-0.1,0.163,-0.9162
601800,2026-04-03,11.25498108,11.136195,11.2846776,11.09165022,18389243.0,138031545.79,1.72,-0.1,0.1561,-0.9247
601800,2026-04-07,11.136195,11.19558804,11.2104363,11.09165022,14976700.0,112332005.0,1.07,0.06,0.1272,0.5333
601800,2026-04-08,11.31437412,11.4331602,11.4331602,11.25498108,29688311.0,227185972.88,1.59,0.24,0.2521,2.122
601800,2026-04-09,11.3589189,11.22528456,11.40346368,11.2104363,21953600.0,166788064.0,1.69,-0.21,0.1863,-1.8182
601800,2026-04-10,11.25498108,11.2846776,11.32922238,11.22528456,15952148.0,121248267.8,0.93,0.06,0.1354,0.5291
601800,2026-04-13,11.22528456,11.2104363,11.24013282,11.16589152,14447466.0,108920196.39,0.66,-0.07,0.1226,-0.6579
601800,2026-04-14,11.25498108,11.26982934,11.26982934,11.18073978,12232170.0,92505414.96,0.79,0.06,0.1038,0.5298
